"Model","Node","NStates","State","Link","LinkScale","Physics","ForceAndMotion","LinearMomentum","Energy","Torque","NFL","NSL","NTL","POfMom","ConOfMom","EnergyTransfer","EnergyDissipate","PropertiesofTorque","StaticEquilibrium","Rules","A.Physics","A.ForceAndMotion","A.LinearMomentum","A.Energy","A.Torque","A.NFL","A.NSL","A.NTL","A.POfMom","A.ConOfMom","A.EnergyTransfer","A.EnergyDissipate","A.PropertiesofTorque","A.StaticEquilibrium","A","B.Physics","B.ForceAndMotion","B.LinearMomentum","B.Energy","B.Torque","B.NFL","B.NSL","B.NTL","B.POfMom","B.ConOfMom","B.EnergyTransfer","B.EnergyDissipate","B.PropertiesofTorque","B.StaticEquilibrium","B","PriorWeight","",""
"DoubleHoppy","Duration","NA","Q2","","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.6144","NA","0.4096","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"DoubleHoppy","Duration","NA","Q3","","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.6144","NA","0.4096","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"DoubleHoppy","NumberAttempts","4","one","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.6144","NA","0.4096","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"DoubleHoppy","NumberAttempts","NA","two","","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.6144","NA","0.4096","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"DoubleHoppy","NumberAttempts","NA","three_four","","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.6144","NA","0.4096","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"DoubleHoppy","ApplicableAgent","2","TRUE","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.6144","NA","0.4096","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Downhill","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","1.2","","NA","NA","NA","0.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Downhill","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","","NA","NA","NA","NA","NA","1.2","","NA","NA","NA","0.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Downhill","Duration","4","Q1","partialCredit","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","1.2","","NA","NA","NA","0.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Downhill","Duration","NA","Q2","","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","","NA","NA","NA","NA","NA","1.2","","NA","NA","NA","0.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Downhill","Duration","NA","Q3","","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","","NA","NA","NA","NA","NA","1.2","","NA","NA","NA","0.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Downhill","NumberAttempts","4","one","partialCredit","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","1.2","","NA","NA","NA","0.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Downhill","NumberAttempts","NA","two","","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","","NA","NA","NA","NA","NA","1.2","","NA","NA","NA","0.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Downhill","NumberAttempts","NA","three_four","","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","","NA","NA","NA","NA","NA","1.2","","NA","NA","NA","0.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Downhill","ApplicableAgent","2","TRUE","partialCredit","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","1.2","","NA","NA","NA","0.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Ed","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.4096","NA","0.6144","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Ed","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.4096","NA","0.6144","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Ed","Duration","4","Q1","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.4096","NA","0.6144","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Ed","Duration","NA","Q2","","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.4096","NA","0.6144","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Ed","Duration","NA","Q3","","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.4096","NA","0.6144","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Ed","NumberAttempts","4","one","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.4096","NA","0.6144","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Ed","NumberAttempts","NA","two","","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.4096","NA","0.6144","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Ed","NumberAttempts","NA","three_four","","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.4096","NA","0.6144","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Ed","ApplicableAgent","2","TRUE","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.4096","NA","0.6144","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Fe2","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","0","0","1","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Fe2","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Fe2","Duration","4","Q1","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","0","0","1","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Fe2","Duration","NA","Q2","","NA","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Fe2","Duration","NA","Q3","","NA","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Fe2","NumberAttempts","4","one","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","0","0","1","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Fe2","NumberAttempts","NA","two","","NA","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Fe2","NumberAttempts","NA","three_four","","NA","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Fe2","ApplicableAgent","2","TRUE","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","0","0","1","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"FlowerPower","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","0.768","","NA","NA","NA","0.512","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"FlowerPower","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","","NA","NA","NA","NA","NA","0.768","","NA","NA","NA","0.512","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"FlowerPower","Duration","4","Q1","partialCredit","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","0.768","","NA","NA","NA","0.512","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"FlowerPower","Duration","NA","Q2","","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","","NA","NA","NA","NA","NA","0.768","","NA","NA","NA","0.512","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"FlowerPower","Duration","NA","Q3","","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","","NA","NA","NA","NA","NA","0.768","","NA","NA","NA","0.512","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"FlowerPower","NumberAttempts","4","one","partialCredit","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","0.768","","NA","NA","NA","0.512","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"FlowerPower","NumberAttempts","NA","two","","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","","NA","NA","NA","NA","NA","0.768","","NA","NA","NA","0.512","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"FlowerPower","NumberAttempts","NA","three_four","","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","","NA","NA","NA","NA","NA","0.768","","NA","NA","NA","0.512","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"FlowerPower","ApplicableAgent","2","TRUE","partialCredit","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","0.768","","NA","NA","NA","0.512","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Freefall","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","0","0","0","1","0","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Freefall","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Freefall","Duration","4","Q1","partialCredit","NA","0","0","0","0","0","0","0","0","0","1","0","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Freefall","Duration","NA","Q2","","NA","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Freefall","Duration","NA","Q3","","NA","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Freefall","NumberAttempts","4","one","partialCredit","NA","0","0","0","0","0","0","0","0","0","1","0","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Freefall","NumberAttempts","NA","two","","NA","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Freefall","NumberAttempts","NA","three_four","","NA","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Freefall","ApplicableAgent","2","TRUE","partialCredit","NA","0","0","0","0","0","0","0","0","0","1","0","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"GetOverIt","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","0","0","1","1","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","NA","0.4096","0.6144","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","","",""
"GetOverIt","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","NA","0.4096","0.6144","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","","",""
"GetOverIt","Duration","4","Q1","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","0","0","1","1","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","NA","0.4096","0.6144","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","","",""
"GetOverIt","Duration","NA","Q2","","NA","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","NA","0.4096","0.6144","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","","",""
"GetOverIt","Duration","NA","Q3","","NA","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","NA","0.4096","0.6144","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","","",""
"GetOverIt","NumberAttempts","4","one","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","0","0","1","1","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","NA","0.4096","0.6144","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","","",""
"GetOverIt","NumberAttempts","NA","two","","NA","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","NA","0.4096","0.6144","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","","",""
"GetOverIt","NumberAttempts","NA","three_four","","NA","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","NA","0.4096","0.6144","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","","",""
"GetOverIt","ApplicableAgent","2","TRUE","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","0","0","1","1","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","NA","0.4096","0.6144","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","","",""
"Goal","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","0.96","","NA","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Goal","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","","NA","NA","NA","NA","NA","0.96","","NA","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Goal","Duration","4","Q1","partialCredit","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","0.96","","NA","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Goal","Duration","NA","Q2","","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","","NA","NA","NA","NA","NA","0.96","","NA","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Goal","Duration","NA","Q3","","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","","NA","NA","NA","NA","NA","0.96","","NA","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Goal","NumberAttempts","4","one","partialCredit","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","0.96","","NA","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Goal","NumberAttempts","NA","two","","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","","NA","NA","NA","NA","NA","0.96","","NA","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Goal","NumberAttempts","NA","three_four","","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","","NA","NA","NA","NA","NA","0.96","","NA","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Goal","ApplicableAgent","2","TRUE","partialCredit","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","0.96","","NA","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"GreenApple","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","0","0","1","1","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","NA","0.768","0.512","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","","",""
"GreenApple","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","NA","0.768","0.512","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","","",""
"GreenApple","Duration","4","Q1","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","0","0","1","1","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","NA","0.768","0.512","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","","",""
"GreenApple","Duration","NA","Q2","","NA","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","NA","0.768","0.512","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","","",""
