"Model","NodeName","ModelHub","NodeTitle","NodeDescription","NodeLabels","Continuous","Nstates","StateName","StateTitle","StateDescription","StateValue","LowerBound","UpperBound","","","","","","","","","","","",""
"DivingBoardWorld","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"DivingBoardWorld","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"DivingBoardWorld","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"DivingBoardWorld","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","30.19","","","","","","","","","","","",""
"DivingBoardWorld","Duration","","","","","NA","NA","Q2","","","","30.19","67.037","","","","","","","","","","","",""
"DivingBoardWorld","Duration","","","","","NA","NA","Q3","","","","67.037","154.893","","","","","","","","","","","",""
"DivingBoardWorld","Duration","","","","","NA","NA","Q4","","","","154.893","Inf","","","","","","","","","","","",""
"DivingBoardWorld","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"DivingBoardWorld","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"DivingBoardWorld","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"DivingBoardWorld","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"DivingBoardWorld","ApplicableAgent","NA","Agent  Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"DivingBoardWorld","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"DolphineShow","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"DolphineShow","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"DolphineShow","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"DolphineShow","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","30.19","","","","","","","","","","","",""
"DolphineShow","Duration","","","","","NA","NA","Q2","","","","30.19","67.037","","","","","","","","","","","",""
"DolphineShow","Duration","","","","","NA","NA","Q3","","","","67.037","154.893","","","","","","","","","","","",""
"DolphineShow","Duration","","","","","NA","NA","Q4","","","","154.893","Inf","","","","","","","","","","","",""
"DolphineShow","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"DolphineShow","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"DolphineShow","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"DolphineShow","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"DolphineShow","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"DolphineShow","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"DoubleHoppy","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"DoubleHoppy","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"DoubleHoppy","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"DoubleHoppy","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","30.19","","","","","","","","","","","",""
"DoubleHoppy","Duration","","","","","NA","NA","Q2","","","","30.19","67.037","","","","","","","","","","","",""
"DoubleHoppy","Duration","","","","","NA","NA","Q3","","","","67.037","154.893","","","","","","","","","","","",""
"DoubleHoppy","Duration","","","","","NA","NA","Q4","","","","154.893","Inf","","","","","","","","","","","",""
"DoubleHoppy","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"DoubleHoppy","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"DoubleHoppy","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"DoubleHoppy","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"DoubleHoppy","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"DoubleHoppy","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"Downhill","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"Downhill","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"Downhill","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"Downhill","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","10.94","","","","","","","","","","","",""
"Downhill","Duration","","","","","NA","NA","Q2","","","","10.94","18.12","","","","","","","","","","","",""
"Downhill","Duration","","","","","NA","NA","Q3","","","","18.12","36.27","","","","","","","","","","","",""
"Downhill","Duration","","","","","NA","NA","Q4","","","","36.27","Inf","","","","","","","","","","","",""
"Downhill","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"Downhill","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"Downhill","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"Downhill","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"Downhill","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"Downhill","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"Ed","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"Ed","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"Ed","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"Ed","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","255.298","","","","","","","","","","","",""
"Ed","Duration","","","","","NA","NA","Q2","","","","255.298","423.185","","","","","","","","","","","",""
"Ed","Duration","","","","","NA","NA","Q3","","","","423.185","595.65","","","","","","","","","","","",""
"Ed","Duration","","","","","NA","NA","Q4","","","","595.65","Inf","","","","","","","","","","","",""
"Ed","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"Ed","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"Ed","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"Ed","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"Ed","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"Ed","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"Fe2","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"Fe2","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"Fe2","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"Fe2","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","30.19","","","","","","","","","","","",""
"Fe2","Duration","","","","","NA","NA","Q2","","","","30.19","67.037","","","","","","","","","","","",""
"Fe2","Duration","","","","","NA","NA","Q3","","","","67.037","154.893","","","","","","","","","","","",""
"Fe2","Duration","","","","","NA","NA","Q4","","","","154.893","Inf","","","","","","","","","","","",""
"Fe2","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"Fe2","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"Fe2","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"Fe2","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"Fe2","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"Fe2","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"FlowerPower","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"FlowerPower","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"FlowerPower","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"FlowerPower","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","30.19","","","","","","","","","","","",""
"FlowerPower","Duration","","","","","NA","NA","Q2","","","","30.19","67.037","","","","","","","","","","","",""
"FlowerPower","Duration","","","","","NA","NA","Q3","","","","67.037","154.893","","","","","","","","","","","",""
"FlowerPower","Duration","","","","","NA","NA","Q4","","","","154.893","Inf","","","","","","","","","","","",""
"FlowerPower","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"FlowerPower","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"FlowerPower","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"FlowerPower","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"FlowerPower","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"FlowerPower","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"Freefall","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"Freefall","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"Freefall","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"Freefall","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","30.19","","","","","","","","","","","",""
"Freefall","Duration","","","","","NA","NA","Q2","","","","30.19","67.037","","","","","","","","","","","",""
"Freefall","Duration","","","","","NA","NA","Q3","","","","67.037","154.893","","","","","","","","","","","",""
"Freefall","Duration","","","","","NA","NA","Q4","","","","154.893","Inf","","","","","","","","","","","",""
"Freefall","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"Freefall","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"Freefall","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"Freefall","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"Freefall","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"Freefall","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"GetOverIt","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","","NA","NA","","","","","","","","","","","",""
"GetOverIt","TrophyLevel","","","","","NA","NA","Silver","","","","NA","NA","","","","","","","","","","","",""
"GetOverIt","TrophyLevel","","","","","NA","NA","None","","","","NA","NA","","","","","","","","","","","",""
"GetOverIt","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","67.044","","","","","","","","","","","",""
"GetOverIt","Duration","","","","","NA","NA","Q2","","","","67.044","127.088","","","","","","","","","","","",""
"GetOverIt","Duration","","","","","NA","NA","Q3","","","","127.088","269.412","","","","","","","","","","","",""
"GetOverIt","Duration","","","","","NA","NA","Q4","","","","269.412","Inf","","","","","","","","","","","",""
"GetOverIt","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"GetOverIt","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
